EPU_NationalAK,EPU_StateAK,EPU_CompositeAK,EPU_NationalAL,EPU_StateAL,EPU_CompositeAL,EPU_NationalAR,EPU_StateAR,EPU_CompositeAR,EPU_NationalAZ,EPU_StateAZ,EPU_CompositeAZ,EPU_NationalCA,EPU_StateCA,EPU_CompositeCA,EPU_NationalCO,EPU_StateCO,EPU_CompositeCO,EPU_NationalCT,EPU_StateCT,EPU_CompositeCT,EPU_NationalDC,EPU_StateDC,EPU_CompositeDC,EPU_NationalDE,EPU_StateDE,EPU_CompositeDE,EPU_NationalFL,EPU_StateFL,EPU_CompositeFL,EPU_NationalGA,EPU_StateGA,EPU_CompositeGA,EPU_NationalHI,EPU_StateHI,EPU_CompositeHI,EPU_NationalIA,EPU_StateIA,EPU_CompositeIA,EPU_NationalID,EPU_StateID,EPU_CompositeID,EPU_NationalIL,EPU_StateIL,EPU_CompositeIL,EPU_NationalIN,EPU_StateIN,EPU_CompositeIN,EPU_NationalKS,EPU_StateKS,EPU_CompositeKS,EPU_NationalKY,EPU_StateKY,EPU_CompositeKY,EPU_NationalLA,EPU_StateLA,EPU_CompositeLA,EPU_NationalMA,EPU_StateMA,EPU_CompositeMA,EPU_NationalMD,EPU_StateMD,EPU_CompositeMD,EPU_NationalME,EPU_StateME,EPU_CompositeME,EPU_NationalMI,EPU_StateMI,EPU_CompositeMI,EPU_NationalMN,EPU_StateMN,EPU_CompositeMN,EPU_NationalMO,EPU_StateMO,EPU_CompositeMO,EPU_NationalMS,EPU_StateMS,EPU_CompositeMS,EPU_NationalMT,EPU_StateMT,EPU_CompositeMT,EPU_NationalNC,EPU_StateNC,EPU_CompositeNC,EPU_NationalND,EPU_StateND,EPU_CompositeND,EPU_NationalNE,EPU_StateNE,EPU_CompositeNE,EPU_NationalNH,EPU_StateNH,EPU_CompositeNH,EPU_NationalNJ,EPU_StateNJ,EPU_CompositeNJ,EPU_NationalNM,EPU_StateNM,EPU_CompositeNM,EPU_NationalNV,EPU_StateNV,EPU_CompositeNV,EPU_NationalNY,EPU_StateNY,EPU_CompositeNY,EPU_NationalOH,EPU_StateOH,EPU_CompositeOH,EPU_NationalOK,EPU_StateOK,EPU_CompositeOK,EPU_NationalOR,EPU_StateOR,EPU_CompositeOR,EPU_NationalPA,EPU_StatePA,EPU_CompositePA,EPU_NationalRI,EPU_StateRI,EPU_CompositeRI,EPU_NationalSC,EPU_StateSC,EPU_CompositeSC,EPU_NationalSD,EPU_StateSD,EPU_CompositeSD,EPU_NationalTN,EPU_StateTN,EPU_CompositeTN,EPU_NationalTX,EPU_StateTX,EPU_CompositeTX,EPU_NationalUT,EPU_StateUT,EPU_CompositeUT,EPU_NationalVA,EPU_StateVA,EPU_CompositeVA,EPU_NationalVT,EPU_StateVT,EPU_CompositeVT,EPU_NationalWA,EPU_StateWA,EPU_CompositeWA,EPU_NationalWI,EPU_StateWI,EPU_CompositeWI,EPU_NationalWV,EPU_StateWV,EPU_CompositeWV,EPU_NationalWY,EPU_StateWY,EPU_CompositeWY
191.2135842,267.6990179,325.0630932,164.5216834,62.67492701,203.6935128,48.61119667,48.61119667,81.01866112,116.3734205,116.3734205,232.746841,153.4001898,109.9368027,231.3786196,61.24319524,74.85279418,115.681591,126.4385077,103.4496881,210.7308461,173.9285375,0,173.9285375,23.97146616,0,23.97146616,134.453964,93.2503299,193.0064968,188.4199025,97.45857024,246.8950446,90.47159044,90.47159044,126.6602266,71.80891135,71.80891135,136.4369316,89.26006363,162.2910248,227.2074347,134.6656359,68.33778538,184.9140075,102.2648405,102.2648405,188.382601,139.4129687,58.70019733,183.4381166,183.0306795,68.63650479,228.7883493,215.7385744,131.8402399,251.6950035,137.4082988,137.4082988,175.7548008,85.1200926,63.84006945,138.3201505,61.67233621,107.9265884,154.1808405,118.2904986,124.2050235,195.1793227,160.2232684,48.76360342,195.0544137,117.9428686,48.24935535,139.3870266,61.23367042,61.23367042,102.0561174,125.749786,125.749786,163.4747218,58.98052933,54.76763438,109.5352688,154.7821693,29.02165675,154.7821693,99.61464007,132.8195201,199.2292801,43.2069631,108.0174077,108.0174077,110.716206,102.1995748,204.3991495,40.62610309,94.79424054,121.8783093,110.3593802,82.76953517,193.1289154,82.5665235,114.0204372,172.9965254,65.11384664,55.81186855,111.6237371,101.806703,93.32281112,186.6456222,124.7858614,90.12312212,166.3811485,109.0138951,65.75441289,155.7341358,98.3758081,56.21474749,140.5368687,165.8678881,56.74427752,209.5173324,0,32.29413957,32.29413957,137.1122645,72.5888459,169.3739738,112.2058601,97.88170775,176.6645457,106.622287,44.89359451,123.4573849,88.17623508,102.0987985,167.0707612,345.6771761,112.5460573,418.028213,142.7918672,118.9932227,214.1878008,40.33126352,40.33126352,80.66252704,129.3843169,60.3793479,181.1380437,122.9413393,245.8826786,368.8240179
76.3348224,190.837056,209.9207616,66.40562167,49.80421625,107.9091352,49.08413396,81.80688993,81.80688993,127.8264607,227.2470413,312.4646818,137.0475399,124.199333,235.5504592,98.00494833,67.84957961,150.7768436,89.43845614,159.4337696,229.4290831,133.4638941,0,133.4638941,130.693747,43.56458234,130.693747,97.7603561,102.529154,159.7547283,124.6799694,45.93472559,164.0525914,94.61578588,170.3084146,170.3084146,71.19141092,49.83398765,71.19141092,109.9597538,82.46981533,174.1029435,83.16818024,162.3759709,239.6035669,174.0039344,106.6475727,224.5212056,148.1811409,56.44995843,197.5748545,46.05389826,92.10779652,103.6212711,116.5269732,77.68464882,155.3692976,64.0896276,76.90755312,128.1792552,72.44224313,120.7370719,169.0319006,78.74041708,118.1106256,170.604237,88.45988982,143.747321,193.506009,126.8414327,96.99638973,193.9927795,62.68432577,67.90801958,109.6975701,60.71689804,101.1948301,121.4337961,85.80206535,110.3169412,147.0892549,106.0289993,55.13507965,148.4405991,128.7605921,21.46009868,139.4906414,34.19862221,85.49655552,102.5958666,137.6954683,91.79697885,229.4924471,116.8187248,112.1459758,200.9282067,106.2105595,121.3834966,212.421119,166.727556,138.93963,250.0913339,62.91184582,82.57179763,137.6196627,89.87261668,49.02142728,118.4684493,84.10801996,50.46481197,126.1620299,133.5935773,126.5623364,203.9059864,100.8876403,42.18937685,124.7338098,161.0156676,161.0156676,278.1179713,127.6324858,31.90812144,154.9823041,67.61949801,33.809749,67.61949801,170.6949512,26.9518344,197.6467856,170.605843,67.28117753,211.4551294,94.84303053,5.927689408,100.7707199,170.135324,92.3591759,204.1623888,204.9465498,117.1123142,253.7433474,94.97816502,82.31440968,139.3013087,90.68555025,25.91015721,116.5957075,154.6124589,40.68748919,170.8874546,121.6012749,91.20095616,182.4019123
69.03894445,103.5584167,172.5973611,83.238973,83.238973,158.1540487,45.06033095,45.06033095,90.1206619,13.16386199,65.81930994,78.98317192,93.69962529,111.190222,188.6485789,79.1356843,79.1356843,129.4947561,67.63274127,67.63274127,128.1462466,79.67385099,0,79.67385099,19.36128097,19.36128097,19.36128097,58.9010778,82.8978132,130.891284,65.21619659,53.3587063,94.85992231,52.61305206,157.8391562,175.3768402,13.15899776,92.11298435,105.2719821,112.9770757,69.52435428,147.7392528,39.37914644,64.43860326,91.28802129,99.83083812,94.57658348,152.3733845,80.99884974,47.24932901,121.4982746,21.81114382,65.43343146,87.24457528,80.80658638,69.26278832,150.0693747,78.92670865,107.8023338,134.7529172,56.04032672,37.36021782,84.06049009,85.78904309,61.27788792,134.8113534,55.73627913,50.66934466,91.2048204,69.98268221,82.70680625,108.1550543,91.74130111,101.3982802,144.854686,108.6635378,108.6635378,126.7741274,75.64621799,75.64621799,126.07703,98.99365772,87.11441879,162.3495987,39.44910227,19.72455113,49.31137783,45.04332517,30.02888344,75.07220861,91.53054025,137.2958104,160.1784454,68.27723112,149.3564431,200.5643664,42.95127655,28.63418437,71.58546092,74.50016822,173.8337259,223.5005047,74.33646059,67.25679767,116.8144381,87.83275316,54.89547073,128.0894317,61.24031108,61.24031108,114.8255833,133.1320293,59.90941321,173.0716382,73.6745268,34.38144584,96.59549069,110.5512102,196.5354848,270.2362916,80.69317967,53.79545311,122.9610357,32.86070342,32.86070342,65.72140684,66.70017028,33.35008514,83.37521286,64.83440262,31.29936678,78.24841695,48.95838262,32.63892175,76.15748407,104.5684756,161.2097333,213.4939711,63.3895241,45.2782315,90.55646299,32.0503622,58.75899737,80.12590551,44.29926616,55.37408271,77.52371579,102.005744,21.85837372,109.2918686,145.8252516,145.8252516,233.3204025
59.15366324,118.3073265,118.3073265,104.8814178,69.92094517,148.5820085,15.82259605,15.82259605,15.82259605,57.6523425,57.6523425,86.47851375,54.52631967,76.83254136,122.6842193,67.82590322,33.91295161,101.7388548,55.78577895,80.19205724,104.5983355,49.80680845,49.80680845,99.6136169,40.1256441,20.06282205,60.18846615,65.95121204,74.74470698,123.1089291,83.18605872,47.53489069,89.12792005,17.24762954,120.7334068,120.7334068,47.93227424,34.23733874,54.77974199,55.59093739,74.12124986,111.1818748,70.12278221,93.49704294,120.4673438,73.87806205,68.60105762,105.5400886,33.89596271,33.89596271,54.23354034,54.67590293,98.41662528,153.0925282,102.6624344,11.40693715,102.6624344,64.12625655,74.81396598,105.0958093,77.15245225,67.50839572,125.3727349,71.32458039,59.43715032,118.8743006,77.33993192,67.027941,134.055882,58.31432936,64.79369929,116.6286587,42.97473165,57.2996422,90.72443349,90.44081459,36.17632583,90.44081459,89.66538324,48.90839086,114.1195787,56.19783735,112.3956747,164.5793808,38.54079768,38.54079768,57.81119652,48.0869767,32.05798447,80.14496117,142.5361085,71.26805424,190.0481446,63.00869938,106.3271802,126.0173988,55.82107027,69.77633783,111.6421405,102.820599,77.11544927,179.9360483,63.84669612,74.48781214,120.5993149,37.0458492,55.5687738,81.50086825,94.87901396,23.71975349,102.7855985,77.1269905,38.56349525,115.6904858,61.24793164,31.49893627,80.49728159,25.01577223,87.55520281,100.0630889,86.49711203,94.73493222,168.875314,34.10214101,34.10214101,34.10214101,41.98026105,58.77236548,83.96052211,93.40787184,56.47917832,132.5088414,52.53404769,23.34846564,70.04539693,35.13442318,87.83605794,122.9704811,75.60211821,84.00235356,142.8040011,51.6670285,68.88937133,109.0748379,72.3513927,60.29282725,96.4685236,50.72792391,28.98738509,79.71530901,162.1518661,162.1518661,259.4429858
57.36407526,19.12135842,57.36407526,60.00095923,60.00095923,120.0019185,32.80253977,16.40126989,49.20380966,27.43017145,96.00560008,109.7206858,88.66112402,131.1185637,196.0534714,94.55539161,58.1879333,123.6493583,60.61318931,39.22029897,92.70252483,50.80294462,33.86862975,84.67157437,40.2754882,20.1377441,60.4132323,73.59973823,96.73108453,164.0222738,95.11694622,53.50328225,130.785801,162.4364132,72.1939614,162.4364132,66.98451933,53.58761547,107.1752309,95.79317096,60.95929061,139.3355214,34.03549489,75.23635714,96.73245917,54.24204848,39.44876253,83.82862038,61.34382986,27.26392438,74.97579205,113.8331392,93.13620482,175.9239424,118.5587106,82.99109739,177.8380658,86.02059107,133.60645,148.2482527,155.7173879,97.32336741,194.6467348,190.4439257,152.3551406,241.2289725,46.35303774,72.10472537,103.0067505,67.97778903,142.753357,190.3378093,59.37013347,54.42262235,98.95022246,69.43697113,173.5924278,208.3109134,113.9790037,67.04647274,154.2068873,62.30472566,112.1485062,153.68499,87.95316993,39.09029775,107.4983188,46.58338041,46.58338041,77.63896735,111.9438262,67.16629572,156.7213567,99.6790603,124.5988254,203.5114148,28.56720843,71.41802107,85.70162528,78.20994326,130.3499054,156.4198865,63.98797478,117.8725851,168.3894073,73.39157304,47.70452248,84.40030899,70.09567242,85.67248851,124.6145287,97.87377611,104.3986945,189.2226338,104.6519928,33.75870735,126.5951526,105.4703103,79.10273271,145.0216766,117.9258984,33.69311383,143.1957338,33.77926231,67.55852461,101.3377869,41.57374828,41.57374828,74.83274691,98.83406887,58.87987082,140.8911195,86.63264244,51.97958546,98.18366143,54.24576467,40.6843235,85.88912739,146.4001164,48.80003881,178.9334756,70.59586121,41.18091904,105.8937918,75.69737103,75.69737103,151.3947421,145.2216039,94.39404256,196.0491653,125.9147674,62.95738369,157.3934592
105.877733,21.1755466,127.0532796,210.4088365,105.2044182,267.7930646,33.55442697,33.55442697,67.10885394,62.72820656,87.81948919,87.81948919,112.530661,131.2857712,221.0423699,114.203859,78.51515304,135.6170825,72.40437933,72.40437933,137.5683207,129.6971026,16.21213783,145.9092404,18.45385596,18.45385596,18.45385596,79.61939196,91.32812608,156.8970371,76.43659405,70.06687788,133.7640396,25.56464792,51.12929583,51.12929583,76.69251372,51.12834248,102.256685,158.7742476,39.69356189,178.6210285,60.18734697,66.41362424,107.9221394,83.90730337,62.93047753,125.8609551,29.17298888,29.17298888,51.05273054,41.58872264,41.58872264,62.38308396,188.1154669,112.8692801,250.8206225,169.6573737,173.3861071,253.5538771,48.60186602,29.16111961,77.76298564,41.33706337,68.89510561,68.89510561,42.77725736,48.12441452,64.16588603,75.33973444,41.0944006,109.5850683,101.8458395,45.83062776,132.3995913,213.8633117,164.5102398,329.0204796,195.5903547,74.18944488,263.0353046,89.41329932,98.35462925,147.5319439,102.4477073,10.24477073,112.692478,87.07982507,69.66386005,121.9117551,168.0475449,48.01358425,168.0475449,105.2777894,114.0509385,179.8495568,31.86899015,95.60697046,95.60697046,131.4248258,131.4248258,131.4248258,93.42713925,104.2071938,179.6675755,103.9941502,54.07695809,133.1125122,103.4452212,87.53057181,175.0611436,54.07987122,67.59983903,94.63977464,126.1158378,56.05148348,161.148015,150.2627125,204.9036988,327.8459182,141.6855647,73.12803339,187.3905856,36.17692119,72.35384239,108.5307636,135.7240783,81.43444696,153.820622,117.8168877,76.83710065,169.0416214,57.05679463,8.150970661,57.05679463,57.5513361,57.5513361,91.12294882,135.9425621,25.4892304,161.4317925,74.9406979,49.96046526,106.1659887,75.56460711,25.18820237,100.7528095,95.70996648,39.8791527,119.6374581,97.29111968,97.29111968,162.1518661
101.0567448,101.0567448,161.6907917,143.4409732,95.62731547,210.380094,111.5125809,22.30251619,133.8150971,100.9366604,75.70249529,164.0220731,154.388957,133.5255845,255.9240369,155.8001192,82.00006271,221.4001693,109.2858207,56.40558488,137.4886132,148.3625816,32.96946259,164.8473129,81.70511588,81.70511588,163.4102318,146.0510173,129.5613863,252.0557879,199.8752573,93.69152687,249.8440716,160.1880998,53.39603327,213.5841331,207.9506128,62.38518385,235.6773612,146.24508,38.998688,155.994752,120.7325503,71.54521502,154.2693699,144.0999163,83.13456708,188.438352,134.7975535,71.36341066,166.5146249,169.69178,56.56392668,203.630136,284.4787785,179.6708075,449.1770187,161.4634885,143.5231009,257.1455558,88.24950777,98.05500863,166.6935147,106.8207832,91.56067128,137.3410069,154.8481039,131.0253186,208.4493706,116.0130135,72.50813341,159.5178935,200.1601255,109.1782503,248.6837923,100.769615,50.38480752,134.3594867,250.4716778,27.07801922,270.7801922,118.5166747,50.14167008,150.4250102,140.7634009,32.48386175,151.5913548,210.8195498,287.4812043,364.1428587,129.2431235,77.5458741,180.9403729,132.1453361,68.35103592,186.8261649,46.91770206,93.83540412,109.4746381,83.29970129,83.29970129,166.5994026,99.4629863,88.41154338,162.0878295,87.27255814,61.93536384,140.7621905,191.251567,66.52228417,216.1974235,202.2401691,101.1200845,262.9122198,219.2530271,73.68339434,255.1961463,53.70606454,53.70606454,93.98561294,207.3954844,61.27593857,263.9578892,35.59259088,71.18518175,106.7777726,175.3739421,70.14957684,219.2174276,168.2160814,89.36479323,231.2971119,87.48872162,23.86056044,103.3957619,164.0598632,51.26870726,189.6942169,194.7474047,19.47474047,214.2221452,152.1679159,101.4452773,228.2518739,102.4147115,38.40551681,153.6220672,157.4280575,16.57137447,165.7137447,241.17461,90.44047876,271.3214363
104.1706395,104.1706395,187.5071511,120.890054,69.08003088,181.3350811,94.77634185,47.38817093,142.1645128,13.93839784,83.63038705,83.63038705,132.185555,129.3730964,232.0278359,125.8861167,70.81094065,149.4897636,171.2699911,144.0224925,260.7974865,176.2878205,58.76260682,215.4628917,97.55770785,97.55770785,97.55770785,126.7492172,183.3336892,258.0251922,194.8550791,64.95169302,230.2832753,156.9539565,52.31798549,209.271942,106.0262825,49.47893186,127.2315391,149.9070897,74.95354484,171.3223882,110.1062882,70.95738572,151.7019971,117.7295248,96.32415665,208.7023394,137.8450405,18.37933874,147.0347099,104.6631508,41.86526031,125.5957809,132.7089972,44.2363324,147.4544413,117.1517303,50.53604053,158.4993999,110.2093882,110.2093882,170.3235999,121.2676248,90.95071862,136.4260779,196.2960062,130.8640042,267.6763721,73.59189794,66.23270815,117.7470367,147.1351461,102.3548842,230.2984895,158.2852847,70.34901541,228.6343001,219.4274743,105.6502654,260.0621917,111.8857075,74.59047167,165.7566037,158.5542388,10.57028259,158.5542388,257.6920914,120.2563093,343.5894553,150.2636061,50.0878687,200.3514748,130.7864616,65.3932308,182.1668572,181.0169755,75.42373977,211.1864714,135.3308084,81.19848505,162.3969701,52.53538727,76.78248908,129.3178763,101.6785589,61.00713533,126.081413,188.0935038,65.42382742,220.8054176,183.2447954,112.766028,232.5799327,170.5961943,51.36229507,199.9460772,116.9492121,116.9492121,204.6611212,148.6944271,57.55913306,172.6773992,70.58163334,70.58163334,105.87245,66.9292946,100.3939419,158.9570747,147.1152886,93.1730161,215.7690899,55.19045088,31.5374005,70.95915113,148.6090711,94.11907834,208.0526995,169.6961676,59.89276502,219.6068051,155.5615547,105.7818572,230.231101,174.1789961,124.4135687,298.5925648,120.8432837,32.22487566,128.8995027,32.90037864,32.90037864,32.90037864
142.7196202,101.9425858,183.4966545,175.4799764,83.56189351,225.6171125,119.0896455,71.45378732,166.7255037,245.5929118,116.3334845,297.2966827,168.1118112,138.595997,275.9086978,155.9671051,74.27005006,230.2371552,185.1980332,121.0910217,252.8665453,332.951252,35.04750021,332.951252,81.65132713,81.65132713,81.65132713,200.0859383,112.6920802,280.5802814,298.8652778,91.95854703,356.3393697,27.1731005,81.51930151,108.692402,146.4193587,41.83410249,174.3087604,162.4320161,91.36800903,223.3440221,210.4584998,128.7510822,267.4060938,145.0479219,128.9314862,263.2351176,176.6150328,109.3331155,243.89695,237.1593238,82.09361209,291.8883985,218.027769,145.351846,348.8444304,179.9910245,80.68563167,213.0928221,219.6057759,64.05168463,237.9062572,84.18939422,56.12626281,112.2525256,147.6695022,123.0579185,233.8100451,168.1345994,208.4869032,309.3676628,158.129551,48.65524647,170.2933627,172.9198786,138.3359029,242.08783,225.2030286,166.8170582,333.6341164,80.33571565,84.35250143,144.6042882,174.962818,43.74070451,207.7683464,235.3758993,67.25025693,285.8135919,205.4666259,68.48887529,251.1258761,177.2483979,53.58672494,214.3468998,98.72200081,70.51571487,112.8251438,227.4087672,25.2676408,252.676408,163.4077227,79.80377157,212.8100575,168.9464855,108.6084549,213.1943745,242.4964838,33.44779087,259.2203793,112.2684676,59.43624755,158.4966601,194.5205362,47.7769738,244.0038305,140.1605379,140.1605379,216.6117404,135.5759563,32.72523082,158.9511211,125.7614835,62.88074175,157.2018544,128.9459041,16.11823801,145.0641421,211.4816917,76.03836105,261.3818661,71.88287973,31.94794654,95.84383963,311.8273883,102.3910827,372.3312099,166.4902747,27.74837911,166.4902747,170.318937,127.7392028,261.5612247,233.5325068,186.8260054,291.9156335,224.5175418,69.67785779,247.7434944,59.10712892,29.55356446,88.66069338
124.3998645,124.3998645,213.2569106,220.1979839,113.8955089,258.1631535,108.0001051,108.0001051,108.0001051,217.5510818,102.3769797,255.9424491,191.2090283,209.023534,340.8508765,242.7679809,209.0502058,357.4084164,314.7081981,249.1439902,383.5506164,145.6715258,36.41788145,182.0894072,28.57138123,85.71414368,85.71414368,172.9696797,172.9696797,262.8240588,263.215465,160.2181091,308.9920676,63.08649744,63.08649744,126.1729949,149.2902802,115.360671,203.5776548,74.79368351,149.587367,186.9842088,307.8309357,146.485066,367.2741509,208.2993453,119.7721236,260.3741817,171.7526721,78.71997471,207.5344788,109.3383125,99.39846591,178.9172386,106.8968951,133.6211188,200.4316783,200.7210376,193.8587799,308.8015963,149.4408713,121.4207079,214.8212524,285.8990066,273.468615,360.4813561,253.8213661,285.5490369,438.8994456,163.312299,306.2105606,401.4760683,151.6665413,62.75856881,172.5860642,282.7944477,33.26993502,316.0643827,164.6121394,78.38673304,203.8055059,113.9144025,122.0511455,215.6236904,194.7175484,55.63358527,203.9898127,209.8327522,161.4098094,322.8196188,165.308346,185.9718892,330.6166919,163.269136,142.860494,228.5767904,139.8723194,69.93615968,167.8467832,167.0947973,95.4827413,214.8361679,180.4585693,60.15285643,213.8768229,174.2148351,80.13882414,202.0892087,156.0686921,54.62404223,179.4789959,156.7697384,143.7055935,228.6225352,213.8663658,88.71493693,245.5502718,191.0951167,167.2082271,286.642675,187.7152724,120.6741037,241.3482073,67.71116475,67.71116475,101.5667471,132.3913412,58.84059608,169.1667137,157.1827184,92.98132638,199.2456994,138.8459819,49.00446419,155.1808033,302.5582768,207.7265781,406.4215659,139.6406908,113.4580612,165.8233203,179.8455607,148.8377054,266.6675555,233.2659363,159.0449566,339.2959074,236.3916894,76.25538369,236.3916894,84.71109929,84.71109929,141.1851655
81.04257974,141.8245145,162.0851595,136.6848033,93.97080227,205.027205,48.48606059,48.48606059,96.97212118,28.34175854,14.17087927,42.51263781,172.8876108,182.1258801,303.5431334,174.6726289,30.37784851,205.0504774,128.7968312,75.13148486,160.996039,173.2813615,17.32813615,173.2813615,32.20679458,96.62038373,96.62038373,101.9576412,83.17597041,166.3519408,234.3155418,72.09708979,258.3479051,64.24774401,32.12387201,64.24774401,116.3488802,29.08722004,130.8924902,213.6726686,132.2735567,254.3722245,121.9031146,62.05976745,159.5822592,141.9286118,47.30953727,168.2116881,157.4162077,125.9329662,228.2535012,84.18089226,31.5678346,94.70350379,172.6918361,57.56394536,172.6918361,269.5567256,336.945907,471.7242698,108.7284495,88.95964052,168.0348765,179.6738013,209.6194348,239.5650684,88.17499485,88.17499485,159.8171782,137.3267027,123.5940324,226.5890595,191.5104521,140.8165089,276.0003574,166.1795404,110.7863603,221.5727206,235.583515,107.9757777,255.2154745,75.70573975,111.3319702,169.2245947,182.1944675,58.3022296,189.4822462,104.5814845,87.15123709,156.8722268,201.7184785,151.2888588,252.1480981,154.0024148,91.4389338,216.5658958,96.72040568,48.36020284,112.8404733,73.72306896,98.29742529,147.4461379,85.7794163,78.917063,140.6782427,131.966707,71.63906954,184.7533899,197.0969896,41.06187283,213.5217387,196.7666966,72.87655429,247.7802846,141.8604905,58.51745232,175.552357,215.2423324,63.30656834,215.2423324,184.722396,53.47227253,218.7502058,58.87811693,58.87811693,58.87811693,133.3856893,54.92351914,156.9243404,189.3016604,61.52303962,217.6969094,67.67803161,16.9195079,67.67803161,251.3096706,83.76989019,280.8755142,154.3073626,27.23071106,154.3073626,111.4334738,124.5432943,209.7571272,134.4863099,85.58219718,195.6164507,104.5031083,22.3935232,111.967616,103.5158255,69.01055031,103.5158255
60.90927126,81.21236168,142.1216329,173.8581306,113.0077849,252.0942894,90.26462462,45.13231231,112.8307808,110.5661363,13.82076704,110.5661363,152.5899548,148.5388941,275.4721308,231.5214775,100.3259736,285.5431556,86.35547963,89.80969882,158.8940825,203.2117785,16.93431487,203.2117785,26.08377832,52.16755664,78.25133496,144.1344477,86.97768395,206.2613648,164.6183962,54.87279875,189.0063068,31.33519505,62.67039009,94.00558514,94.08322435,57.89736883,151.9805932,81.72951179,30.64856692,112.3780787,92.87265465,75.98671744,141.4197241,124.9747704,103.2400277,206.4800554,207.0547036,145.7051618,230.0607818,159.7914428,31.95828856,170.4442057,227.3925511,142.1203444,312.6647577,175.633469,93.54391285,248.177728,118.4185736,78.94571571,197.3642893,71.23154832,56.98523866,128.216787,116.2601214,38.75337381,132.8687102,101.1411222,79.46802462,180.6091469,79.95525119,64.96364159,129.9272832,153.0258583,19.12823228,172.1540906,230.4612976,98.76912754,274.3586876,92.19924575,92.19924575,171.2271707,184.873127,56.88403907,184.873127,146.6835314,73.34176571,201.6898557,23.82781745,142.9669047,142.9669047,138.9350865,69.46754327,173.6688582,78.2551149,78.2551149,156.5102298,121.4670605,48.5868242,170.0538847,123.2864156,61.64320779,178.0803781,109.6958818,87.00018209,174.0003642,178.3783731,72.9729708,210.8108045,138.1385885,41.44157656,165.7663062,135.3834026,79.63729563,185.1567123,80.16604735,93.52705524,146.9710868,133.2851788,15.37905909,143.5378849,57.87748458,28.93874229,86.81622688,138.537756,76.96542,192.41355,148.5773795,73.07084239,197.2912745,138.3437255,40.68933103,146.4815917,158.2180845,193.9447487,316.436169,158.2613992,17.58459991,175.8459991,65.49315095,78.59178114,137.535617,205.1237466,102.5618733,296.2898561,128.8368806,68.20776034,128.8368806,33.66049083,100.9814725,100.9814725
120.7225971,160.9634629,201.2043286,75.21647823,90.25977388,135.3896608,125.5309279,41.84364263,167.3745705,91.6700308,76.39169233,137.5050462,88.95757082,200.8284553,258.7856606,101.7549676,87.21854368,174.4370874,118.5447803,104.5983355,195.2502263,108.6165969,0,108.6165969,25.95821806,51.91643613,51.91643613,84.52512294,128.0683681,186.9798174,168.9171173,60.32754189,205.1136424,60.00964722,90.01447082,90.01447082,117.1352469,96.46432094,192.9286419,110.3199668,130.3781425,180.523582,107.7103793,95.28225859,173.9936896,106.2879199,63.77275197,159.4318799,98.85276286,112.9745861,148.2791443,94.3889925,42.9040875,120.131445,111.6598239,111.6598239,139.5747798,35.07621698,73.84466732,101.5364176,119.2931981,139.1753977,238.5863961,27.58123925,68.95309813,68.95309813,99.30101787,78.39554042,167.2438196,105.7340634,113.2864965,181.2583944,58.87129408,132.4604117,156.9901175,53.87632207,0,53.87632207,180.3128627,70.12166882,220.3823877,125.9727768,82.53388828,186.7872208,93.20339522,43.01695164,107.5423791,146.2545584,36.5636396,146.2545584,175.8802127,65.95507975,219.8502658,82.9122439,63.40348063,126.8069613,57.67401968,72.0925246,86.51102952,155.4104848,181.3122322,259.0174746,133.4711757,123.2041622,184.8062433,110.7657317,49.65360385,129.8632716,100.4891055,46.37958716,115.9489679,145.933746,90.33993797,208.4767799,105.8200966,96.02193949,176.3668276,56.11483628,98.20096349,140.2870907,61.0233047,70.41150542,107.9643083,51.88532119,51.88532119,103.7706424,112.0738094,67.24428563,164.3749204,126.498315,87.39883582,174.7976716,39.3808567,31.50468536,70.88554205,122.6141378,127.5187033,215.8008825,104.7508805,47.61403657,114.2736878,62.94715947,62.94715947,107.0101711,58.15862049,93.05379278,151.2124133,122.9152768,72.303104,137.3758976,32.02605755,64.0521151,96.07817265
