1. Economic Policy Uncertainty,2. Monetary policy,Fiscal Policy (Taxes OR Spending),3. Taxes,4. Government spending,5. Health care,6. National security,7. Entitlement programs,8. Regulation,Financial Regulation,9. Trade policy,"10. Sovereign debt, currency crises"
92.24573508,36.36981846,110.4240344,116.3113666,75.2717207,167.1627059,68.80684259,112.6214124,108.0856143,38.13258627,153.3501148,42.30890036
90.45716001,42.42730577,106.8251595,110.5065201,80.00322751,164.8222338,88.87355079,102.6260394,89.58094987,44.98656573,87.26751116,12.4783834
88.80756397,47.22938022,88.48338915,91.8473203,59.37218625,197.8523145,46.2186943,129.3383791,84.76648294,104.9069486,86.85827933,61.62164947
93.58327439,38.02158187,110.0679233,120.5058919,69.01534801,218.896521,62.32756984,168.94367,143.6292121,268.4061485,92.14345484,36.31734437
67.29953185,23.32461841,83.1181381,86.39206541,62.057027,127.688246,49.69192939,106.5889916,97.14184075,64.75101374,91.35106687,52.24916451
82.58502272,35.04265408,83.79073258,92.8503452,56.72210456,120.3031495,48.59212342,131.9624919,111.7225777,59.98878236,76.29107825,19.01680174
68.7551307,47.63155039,83.03103645,91.8083107,36.45498644,113.6094623,44.88579223,72.12549681,74.84416072,38.7141082,96.87297138,17.18164443
86.42735765,21.46714647,138.3632371,155.2209411,137.630691,231.5615914,79.32387714,80.44772723,75.95538013,44.82230447,49.48116142,5.850739097
83.12895214,26.80166478,134.8739551,151.0624257,78.42207706,193.9770783,64.48193784,101.9600428,86.62256495,28.37753856,182.2997218,12.59418853
108.7466664,31.98508399,132.602981,144.7879513,56.43950849,184.1968683,111.1753586,164.1789774,128.4070542,10.81217815,247.7868184,23.99267465
79.59378909,43.19099216,100.5902548,112.8578685,68.58381133,96.22557178,32.6574689,65.68242978,81.6105144,32.9053435,69.09474188,13.27606014
70.94969988,27.38204586,80.3433151,90.85382534,34.9772409,65.43244807,95.71285526,42.53658106,84.85849621,62.37965737,524.6518637,24.07357628
84.52730022,30.68817577,96.29180315,107.1189188,34.14169972,103.4957578,132.4158493,91.89520898,110.5588397,101.7667201,463.1806534,43.9103389
84.42240068,29.94978698,91.73855096,100.6975292,22.14703598,117.3418146,102.6614244,111.8351987,105.2670062,67.61853834,283.0838211,42.01354057
100.2010024,29.21049918,111.6313631,118.0000876,46.5127605,99.33481667,155.6047525,48.59462896,92.40171292,56.80443889,688.399638,92.8799945
93.81899575,62.88610322,107.2556611,113.4798744,56.86361686,75.99233898,164.7023815,54.09579981,86.60279537,57.58902146,904.719141,67.65482254
80.29831288,41.67666292,82.92614261,89.8500254,57.03951386,90.4181697,78.21082371,102.410901,102.7753676,37.15221423,469.2929477,96.18269993
58.84760968,20.14998197,66.61700363,74.56446322,32.75508466,80.5933118,64.9993752,62.96695681,85.47581337,60.8040452,323.3911903,28.4056241
84.64519171,34.80853867,107.6616864,119.6402226,70.59059311,177.322999,103.2939147,162.1641017,158.7015462,51.42343119,443.2303028,20.13718948
75.27641742,42.64734422,88.85192869,97.1835436,54.4982463,164.9009797,78.71953492,118.5041436,108.395988,45.45345087,403.0774932,14.40901498
120.7333291,151.2098589,113.927086,123.4984189,55.04975613,145.9264816,140.9279537,112.0780432,117.7389917,62.05881121,681.8718892,7.650616256
139.6309716,144.4401632,143.3814548,150.2216484,95.85633287,211.1808855,176.2794721,189.703315,120.7578477,80.73520773,715.6202325,64.4957266
84.20104417,68.14417163,97.21367892,103.8076997,44.25985173,146.8637661,73.04368701,124.3034464,109.1110155,59.28397792,307.0927214,85.12293169
93.67759227,55.81151056,106.7466559,110.0416789,81.58233297,150.9706311,72.85159926,110.2358224,110.2479714,71.73626743,287.6653463,70.74923197
73.17726364,34.84830528,72.18990924,79.85126948,26.11624941,105.3847581,44.40670166,69.23983385,91.86317678,61.73202495,335.6749897,27.39718805
89.29901671,52.62413314,101.4731686,111.6137679,22.14243623,159.3906372,145.4481323,59.40457234,55.79444771,20.03096135,786.542093,8.889907878
133.5200327,146.1601349,129.339431,139.4521785,64.03001895,175.5613649,182.4207678,86.60924127,142.700327,54.39837618,1374.280098,60.35613375
90.09310868,100.7842305,62.91160192,64.84426387,42.12802639,95.81579642,93.46843123,97.80808484,123.0224006,182.9316037,600.7882291,40.59328647
146.1525158,276.7761709,157.164012,174.3701001,64.79422274,152.322771,318.1425372,86.54985729,101.7477983,39.02348793,1946.683,317.5140785
110.312438,128.2930046,98.39380887,101.2443099,46.419353,116.2812264,176.0367478,99.48110897,178.0393488,78.49434948,919.115347,19.35358201
92.53195041,91.94444099,82.58660535,91.73197526,30.69325647,125.2095398,169.2456907,43.91164761,85.81648214,125.6241362,842.413192,44.96212937
74.59380106,65.23653796,71.27745934,76.77138569,42.82694035,103.6227694,104.5373283,72.35173301,78.97845319,106.831809,597.6178517,29.63303047
114.4408687,91.52631523,108.751824,120.396559,61.36425995,156.6159298,142.7010755,73.46036946,111.6997046,65.57430751,851.9762629,20.78744652
100.5183563,86.03760439,94.72091348,104.173859,36.87208419,120.0747137,117.7566367,65.4881562,101.3739076,31.52142813,646.8181515,129.902249
106.0078274,97.5869154,110.0690651,114.5226228,50.79585624,154.5682654,111.1410511,112.1467245,152.7407823,168.5485679,462.9823234,31.16802566
351.3661049,304.0692764,290.5010868,311.865019,118.6594087,771.6163388,289.2801212,775.998518,199.2275397,190.2696372,194.8283473,88.37084669
503.0122503,204.4861347,433.2934595,471.899606,198.9810079,1030.680621,232.0819794,1118.785082,354.5579013,438.1710903,239.9328319,111.7609127
439.9175958,181.8870754,403.9523324,428.2208628,243.5910003,810.8871712,198.1871769,868.6725455,281.5071361,204.672661,161.4769416,84.49807971
279.7354162,165.4186975,255.9675911,277.175551,158.6595224,487.6110782,150.5954336,494.6518042,242.4221703,210.9011508,57.08624723,11.69996143
331.0946494,116.5011276,269.043006,289.7334166,145.392634,495.9108282,116.4864959,796.8296654,248.2573089,295.5063674,89.80996066,11.50422745
276.8476127,91.3675569,272.4278807,297.3508331,95.23973903,444.731163,103.5221459,714.033512,171.5390977,151.5990006,150.9314028,81.20108874
225.1486915,124.0286425,208.2649568,222.7503661,97.9747171,430.2010681,137.8459473,557.6600815,129.6019349,102.9274505,96.58192221,137.0401855
255.8570274,108.1021296,282.0960323,308.8214998,119.9077854,439.0342331,95.42613501,505.2748161,243.0597953,136.6766475,331.1962545,75.82279652
252.1191234,146.8975363,230.066754,223.9568119,147.8052339,426.7177554,169.0580554,311.1294374,210.1985663,101.6201416,204.6083444,71.2103167
224.8270233,80.54358176,218.270545,217.2527022,156.1256609,502.8816077,71.13137238,633.2214467,144.5161207,41.50659355,123.5840211,34.53932389
207.164416,71.01076059,212.324448,220.0135213,120.9435064,366.1691027,121.205851,290.3198519,193.2289732,73.85207786,72.34517325,11.70577454
149.329618,46.02775304,146.5837329,160.5146087,92.50245405,242.0278907,64.4451302,233.8516627,175.6138097,139.4692272,52.34835213,74.27712891
168.1659387,62.32493231,194.5098099,214.0060208,100.8828075,255.897299,41.92173611,269.4717617,177.3793259,121.9345606,47.67384775,11.27407833
117.5356247,29.8091306,132.2138044,142.3010926,45.40015236,174.3315283,59.65934817,135.5206329,124.9212121,147.8550633,72.41908746,58.58867096
126.3906422,49.03346154,153.8077472,168.532621,61.64010193,203.6909207,54.6066816,260.662847,113.8688107,64.52480749,42.69327133,23.86387355
108.8709125,64.3531094,116.2891151,130.6060659,32.35938968,146.9571501,37.98381986,194.7971294,140.0206623,112.9126074,40.7505728,12.52788946
125.7488438,76.98576388,143.0975124,158.7165824,56.6511334,209.8645728,59.28336707,236.7471445,146.2936552,115.3101432,20.80792612,12.79390106
118.4507467,52.73314103,104.8609696,117.1709204,31.63887653,207.9344001,70.77255482,169.9971613,125.3188694,77.27894922,31.87457747,48.99577548
110.990963,79.62312358,129.5917411,137.9378236,96.8305023,219.3310454,82.31187339,245.5229448,70.97848129,31.88919665,7.672618434,11.79390976
103.2331347,65.49623407,112.596299,117.1547599,76.00199947,172.4220989,35.34815566,222.0364937,56.07559128,36.09613579,40.94271457,11.4426903
131.5566536,53.98210262,153.8194024,170.0797689,82.1272965,326.4638848,129.8339381,357.7149115,233.935104,28.25330987,53.02295866,12.5390548
129.6482578,153.2620151,124.4383827,122.7890972,82.19242253,180.9078206,63.02707466,194.5184548,116.9616971,172.694686,24.9304574,57.48250755
134.4249034,156.3303814,103.554135,109.7234585,55.77014288,251.6733446,80.14834167,274.9925717,121.2788379,125.409188,37.45707675,28.78843688
121.0412615,110.0581883,102.3214836,113.203897,19.36962397,128.7297668,132.1278452,95.07985406,103.1548437,99.12763072,113.8312137,49.99280692
174.5820561,189.9066951,159.5251489,168.9451118,98.8717044,194.981872,307.0801871,159.7199029,182.7441768,288.1731796,70.31172101,63.04617188
129.3913225,131.0988009,103.935895,109.2693231,84.80824263,135.2450976,179.5956115,153.3292222,152.1932074,83.74019379,44.53789358,9.780157137
129.4054531,149.5610507,109.1038006,106.3315161,70.94853434,146.6954835,175.4383773,116.1277968,119.8472099,103.9764135,78.17805781,19.22733349
130.3912996,138.5942947,127.6039191,134.1863751,53.3724403,136.0405638,114.129927,157.6700007,124.3550863,166.3263055,97.34233246,109.7279774
138.2664301,161.9175951,117.8347746,124.4551836,55.07365143,201.7733035,121.032182,183.0470845,144.977757,89.6794151,71.54507409,136.1595133
109.8040155,120.3934767,102.9973436,114.0259106,35.41519263,104.2056577,92.35264257,149.2663456,114.2523796,141.9531813,150.4923023,108.281262
105.2682757,149.003732,66.99942735,70.53423042,27.76046093,100.8820831,75.1200213,82.02866897,80.75258658,57.53219169,50.42583302,155.0234067
135.6092353,204.4936892,111.7373004,118.3481319,64.55051374,140.491294,124.3021359,87.55334078,152.7741599,112.0263085,92.84087645,128.8990655
139.6645087,195.6611233,119.5151099,123.5801056,71.83867019,110.026635,80.29834583,107.4848884,122.3323914,173.3019331,81.30889157,67.29873916
123.6359764,163.2947434,95.10268532,101.6410054,41.36204141,123.5310471,82.07906884,96.02970759,136.205003,107.7632904,16.20506893,69.74661157
177.6100127,304.2904512,154.5947254,155.5459238,141.6646963,317.7802664,80.66735997,210.9931343,132.8589995,134.9262203,100.5323689,9.658287586
123.1385282,131.1871732,111.3659054,112.3922975,138.2658775,155.5825843,97.99128178,162.4704024,101.6862316,55.13775454,26.53255624,10.19608158
137.6588085,212.8352161,106.4476136,114.7119769,56.63982541,129.6578701,59.20881248,126.2399403,250.3620127,778.6821914,85.59266483,8.77120958
130.7914079,161.5740907,135.0230593,136.1400578,96.90168438,159.744139,92.57312728,211.5984526,142.381276,89.55664022,46.17331264,18.92665934
181.2280571,263.0298014,227.0296405,168.8643179,500.102713,225.7146316,139.4805477,342.0122607,239.5695394,519.1948548,90.05827838,17.86224893
113.4075896,117.085798,114.8500887,113.4403622,94.49870036,165.1921531,59.66664941,100.5234368,147.3185576,138.4896254,45.43764737,27.93765999
101.7210013,129.852174,74.99601597,66.86354159,53.18975757,74.89803567,71.08705257,88.14628226,139.3137897,134.3975718,6.467276665,9.941127402
95.90129333,135.3533289,66.23793775,65.81920769,44.31638899,60.23823991,50.89218338,64.01968378,93.31187606,84.1899111,31.83132511,44.48117312
88.73128243,85.75083249,72.80449648,61.21771574,57.69068173,131.8834483,72.05495267,139.221826,69.66933003,55.57065404,25.78583854,17.61622872
134.1803815,185.5372778,87.69300269,80.75094975,90.61667118,109.1587067,104.0807336,100.9840962,105.0153504,73.13647341,33.34133131,8.541730918
114.9159041,132.0711358,75.35403045,82.50434686,37.93332004,87.80991712,90.51421041,111.4267977,152.1719823,92.65332511,17.446395,44.69599914
122.1660406,194.905268,102.9664232,107.2569831,124.869579,83.31481726,130.705833,183.8140461,203.0388413,25.95726526,18.73614385,9.600042526
114.719049,109.5817266,87.7390664,93.72834992,40.98510613,139.4714232,86.30836876,104.6700401,163.1342581,25.02685211,45.16141209,9.255938255
123.9098622,126.4163246,98.62632193,103.2278076,39.87405019,94.09469473,149.4368804,86.9400544,123.603405,63.51757788,220.0677702,9.396543783
107.0136776,79.9275417,87.9086677,85.39937812,60.96365597,126.0504262,92.93777073,127.3846665,84.43621739,70.31655395,44.78382596,9.178551085
113.2230632,148.0026668,82.48473673,77.01139031,89.82947078,121.719092,95.72720091,91.11665575,99.16260601,153.3748911,46.12796575,9.454035715
83.60558795,77.48343912,71.58156367,68.12782744,49.26863034,73.76750601,48.98982878,66.26518493,128.2519552,29.04762878,128.7960009,9.208271545
81.8701693,38.87652355,96.51140953,107.1385764,22.78481948,108.5592766,50.98898019,34.49948853,98.78887012,33.87551812,66.3686195,10.73874125
107.3100572,77.35734423,94.05359928,98.32875125,35.92301228,159.8050393,95.85783779,89.46758409,151.1651084,69.13091568,161.2128012,23.60067502
99.88550277,116.4040461,106.2177924,111.7821787,48.27129579,138.4119991,95.45095316,86.27339566,156.184307,71.1874146,221.5917592,9.872990287
92.05125761,116.1324772,74.89277751,82.31229474,24.12554254,146.7704043,42.00558894,155.1100288,81.29017878,49.86164198,94.8840395,20.11728453
110.4490422,81.56482125,124.4783787,135.268219,53.53365763,176.5735889,74.82645827,190.5755296,156.8043268,112.0779767,194.7561369,46.05661272
217.5001358,215.1240278,236.7458969,254.7010451,212.3109999,327.8348125,202.8120157,235.3429168,269.439396,92.68171862,1401.67955,19.587105
178.7131637,155.2958248,182.7129707,184.8094286,144.5278594,310.5493172,154.6480841,277.6498778,258.829608,46.14559922,1319.005944,51.19950547
236.4434228,222.1252725,291.7404597,293.1472856,208.0687569,415.2458737,159.322772,448.6254697,345.6761192,97.22363791,1725.709654,9.806514134
313.4879985,229.4061612,363.1770041,384.3943885,318.743668,500.702802,299.0592527,503.119521,335.6422147,252.773187,2481.36807,123.4011358
485.1836447,431.3423445,630.5754216,649.7076594,522.9497175,613.2882264,619.7497602,742.8720339,351.5675357,242.3376006,5735.952828,78.42293252
